,study_id,fold_rare,t,p,rare_mantel_r,unrare_mantel_r,rare_unrare_mantel_r
209,865,9,-2.6832307662934873,0.015715251401709818,0.27986907927285076,0.4621825068780153,0.934882990584312
210,865,10,-2.6524201117483024,0.016756139740840226,0.2800232868691851,0.4621825068780153,0.9339162923673562
211,865,11,-2.610257135610169,0.018287754896159303,0.2820875297774045,0.4621825068780153,0.9338562247078731
212,865,12,-2.6710980867530574,0.01611752849943482,0.28034233941852915,0.4621825068780153,0.9347920126635162
213,865,13,-2.612283680594476,0.018211180086981527,0.2826004136877085,0.4621825068780153,0.9342924514073985
214,865,14,-2.6940342137265962,0.01536515368639324,0.27701338208891557,0.4621825068780153,0.9332811375781471
215,865,15,-2.6212642551514502,0.017875504323636493,0.28197131744845605,0.4621825068780153,0.9341721967856863
216,865,16,-2.660392364366069,0.016480658797906278,0.28321113991153746,0.4621825068780153,0.9364011011856348
217,865,17,-2.575382598928672,0.01965455256038684,0.28402981803986976,0.4621825068780153,0.9339582822136864
218,865,18,-2.669979679325191,0.016155103031751494,0.2789971599994879,0.4621825068780153,0.9338191908477171
219,865,19,-2.678314536826688,0.01587708439382096,0.2787379574186605,0.4621825068780153,0.9339305818900336
220,865,20,-2.704670467602492,0.015027781915069927,0.2785178977428587,0.4621825068780153,0.9346856402550143
221,865,21,-2.657864422690144,0.016567539533611786,0.27923697417578575,0.4621825068780153,0.9335589122189922
222,865,22,-2.6824849724946165,0.01573969950066134,0.2791564936017842,0.4621825068780153,0.9343654675367037
223,865,23,-2.675683567480856,0.015964345005756497,0.27955663893567617,0.4621825068780153,0.9344069339398019
224,865,24,-2.6258744168967847,0.017705485902063334,0.2804094365314801,0.4621825068780153,0.9332351819419576
225,865,25,-2.623296587858427,0.017800362759711863,0.2837247650650958,0.4621825068780153,0.9354742341789402
226,865,26,-2.5949990346148115,0.018874225508944242,0.2830694241181868,0.4621825068780153,0.9339963066429138
227,865,27,-2.5812716736962775,0.019417123024281002,0.28257553921094297,0.4621825068780153,0.9331349892860095
228,865,28,-2.686901243861492,0.015595457253684497,0.2797435992772183,0.4621825068780153,0.9349222421745124
229,865,29,-2.5774821731362576,0.019569589204458726,0.2831291574386113,0.4621825068780153,0.9333908944930895
230,865,30,-2.6681085818127652,0.01621815273892757,0.2804115702972028,0.4621825068780153,0.9347364350989551
231,865,31,-2.6279065032469,0.017631035312781984,0.2811338852979787,0.4621825068780153,0.9338208246426623
232,865,32,-2.687225361452923,0.015584921082901326,0.2777163482147513,0.4621825068780153,0.9335318519092324
233,865,33,-2.593272592549242,0.018941700923546856,0.2824935560747458,0.4621825068780153,0.9335224631030915
234,865,34,-2.596900609301606,0.018800170147732498,0.28153492133707664,0.4621825068780153,0.9329715208249239
235,865,35,-2.6699245312579625,0.016156957978101794,0.27991106908244884,0.4621825068780153,0.9344525950359316
236,865,36,-2.6320907845390393,0.017478673360654673,0.28311403834942683,0.4621825068780153,0.9353574780901579
